DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1991,6964,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1992,7336,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1993,7114,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1994,6788,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1995,6859,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1996,6933,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1997,6963,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1998,6705,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,1999,6478,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2000,6731,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2001,6176,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2002,6176,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2003,6188,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2004,6136,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2005,5892,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2006,6079,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2007,6116,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2008,6457,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2009,6444,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2010,6680,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2011,6646,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2012,6808,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2013,6721,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2014,7068,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2015,7169,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2016,7193,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2017,7078,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2018,7254,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2019,7246,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2020,7108,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2021,7439,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2022,6933,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CH,2023,6367,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,1994,863,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,1995,786,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,1996,774,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,1997,846,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,1998,768,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,1999,677,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2000,776,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2001,708,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2002,658,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2003,651,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2004,669,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2005,714,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2006,680,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2007,704,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2008,732,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2009,777,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2010,794,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2011,819,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2012,850,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2013,804,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2014,765,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2015,774,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2016,764,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2017,775,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2018,793,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2019,743,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2020,844,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2021,748,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2022,832,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CY,2023,892,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1990,10507,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1992,10011,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1993,9885,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1994,9162,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1995,8162,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1996,7613,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1997,7490,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1998,7066,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,1999,7187,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2000,7557,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2001,7574,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2002,7432,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2003,7538,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2004,7822,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2005,8004,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2006,8080,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2007,9089,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2008,9905,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2009,9726,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2010,9588,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2011,8906,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2012,8687,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2013,8937,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2014,9043,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2015,9439,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2016,9211,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2017,9202,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2018,9471,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2019,9403,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2020,9330,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2021,9305,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2022,8575,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,CZ,2023,7881,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1960,80400,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1961,85973,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1962,86067,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1963,90949,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1964,91098,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1965,88343,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1966,88222,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1967,86323,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1968,87474,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1969,82379,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1970,70089,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1971,68426,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1972,61530,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1973,55311,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1974,53101,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1975,52064,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1976,51538,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1977,48859,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1978,48225,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1979,48314,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1980,51397,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1981,51321,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1982,52107,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1983,49879,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1984,46880,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1985,49055,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1986,50896,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1987,53079,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1988,56462,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1989,55820,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1990,58994,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1991,74004,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1992,69448,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1993,69610,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1994,64558,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1995,63792,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1996,63899,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1997,70346,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1998,66888,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,1999,65738,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2000,65715,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2001,63906,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2002,47613,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2003,59079,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2004,59633,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2005,57338,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2006,55299,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2007,57278,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2008,58519,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2009,55155,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2010,55273,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2011,54802,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2012,54528,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2013,55919,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2014,57517,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2015,59490,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2016,62422,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2017,63808,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2018,65402,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2019,63275,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2020,63713,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2021,64325,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2022,58409,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE,2023,56925,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1960,105142,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1961,111619,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1962,111765,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1963,116863,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1964,117584,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1965,112775,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1966,112812,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1967,108613,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1968,108552,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1969,103340,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1970,89656,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1971,88529,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1972,82378,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1973,72512,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1974,68801,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1975,68476,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1976,68866,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1977,65738,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1978,67538,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1979,68139,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1980,72179,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1981,71624,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1982,72013,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1983,69562,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1984,66016,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1985,68732,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1986,70286,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1987,71372,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1988,75282,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1989,72655,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1990,75800,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1991,74004,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1992,69448,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1993,69610,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1994,64558,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1995,63792,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1996,63899,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1997,70346,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1998,66888,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,1999,65738,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2000,65715,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2001,63906,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2002,47613,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2003,59079,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2004,59633,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2005,57338,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2006,55299,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2007,57278,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2008,58519,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2009,55155,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2010,55273,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2011,54802,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2012,54528,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2013,55919,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2014,57517,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2015,59490,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2016,62422,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2017,63808,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2018,65402,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2019,63275,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2020,63713,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2021,64325,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2022,58409,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DE_TOT,2023,56925,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1960,5787,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1961,6197,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1962,6291,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1963,6442,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1964,6673,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1965,6871,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1966,7044,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1967,6955,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1968,6075,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1969,6033,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1970,5499,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1971,5817,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1972,6088,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1973,5936,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1974,5932,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1975,5902,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1976,5376,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1977,5053,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1978,4944,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1979,4747,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1980,4738,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1981,4200,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1982,4368,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1983,3863,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1984,3974,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1985,4060,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1986,4080,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1987,4367,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1988,4500,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1989,4707,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1990,4930,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1991,5146,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1992,5244,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1993,5539,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1994,5361,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1995,5708,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1996,5524,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1997,5554,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1998,5372,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,1999,5316,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,2000,5439,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,2001,5577,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,2002,5338,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M01,DK,2003,5185,
